budget,log_budget,is_low_budget,is_mid_budget,is_blockbuster_budget,runtime,num_genres,num_production_companies,num_cast,num_keywords,is_franchise,release_year,release_month,release_dayofweek,release_quarter,is_weekend_release,is_summer_release,is_holiday_release,days_since_2000,director_popularity,actor_1_popularity,actor_2_popularity,actor_3_popularity,avg_actor_popularity,max_actor_popularity,total_star_power,has_popular_director,has_popular_lead,has_major_studio,is_disney,is_warner,is_universal,director_historical_avg_log_revenue,director_prior_films,is_director_debut,lead_actor_historical_avg_log_revenue,lead_actor_prior_films,movies_same_month,blockbusters_same_month,title_length,title_word_count,title_suggests_sequel,cert_g,cert_pg,cert_pg13,cert_r,is_family_friendly_cert,is_r_rated,num_trailers,num_teasers,has_trailer,has_multiple_trailers,has_teaser,days_trailer_before_release,early_marketing,late_marketing,social_media_presence,has_strong_social,has_tagline,tagline_length,has_homepage,overview_length,num_release_countries,wide_release,num_production_countries,is_us_production,num_spoken_languages,is_english,num_writers,num_producers,num_exec_producers,writer_popularity,producer_popularity,composer_popularity,cinematographer_popularity,total_crew_popularity,has_popular_composer,production_team_size,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,keyword_superhero,keyword_sequel_keyword,keyword_family_friendly,keyword_action_heavy,keyword_romance,keyword_scifi,keyword_horror_keyword
35000000,17.370858648025116,0,1,0,126,3,3,61,16,1,1989,6,2,2,0,1,0,-3846,2.9625,3.6216,3.7923,3.1867,3.533533333333333,3.7923,13.5631,0,0,1,0,1,0,0.0,0,1,0.0,0,2,0,6,1,0,0,0,1,0,0,0,4,0,1,1,0,-9497.0,0,1,0,0,1,29,0,428,35,1,1,1,2,1,5,2,2,1.2991,0.7179,1.6667,0.1708,3.8545,0,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
15000000,16.52356082573315,0,1,0,100,3,1,37,15,0,1989,8,2,3,0,1,0,-3790,3.0334,4.2683,1.4331,3.6415,3.1143,4.2683,12.3763,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,10,2,0,0,1,0,0,1,0,1,0,1,0,0,-13006.0,0,1,0,0,1,36,0,286,14,0,1,1,1,1,1,2,0,3.0334,3.0334,0.2297,0.1025,6.399,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,17.11134746100564,0,1,0,97,1,2,28,17,1,1989,11,3,4,0,0,1,-3684,0.85,4.7019,6.0803,7.0807,5.9543,7.0807,18.7129,0,0,1,0,1,0,0.0,0,1,0.0,0,1,0,37,4,0,0,0,1,0,0,0,1,0,1,0,0,-8987.0,0,1,0,0,1,14,0,310,13,0,1,1,1,1,1,2,2,3.0334,3.0334,2.0556,0.3102,8.432599999999999,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14000000,16.454567959008102,1,0,0,120,2,4,75,27,0,1990,3,4,1,1,0,0,-3571,1.0924,4.492,4.5191,1.5624,3.5244999999999997,4.5191,11.6659,0,0,0,0,0,0,0.0,0,1,0.0,0,2,0,12,2,0,0,0,0,1,0,1,1,0,1,0,0,-10541.0,0,1,0,0,1,61,0,444,31,1,1,1,1,1,1,2,1,1.6005,0.6044,0.7382,0.206,3.1491000000000002,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22000000,16.906553056777135,0,1,0,181,3,3,52,28,0,1990,3,4,1,1,0,0,-3564,7.3666,7.3666,3.7872,2.245,4.466266666666667,7.3666,20.7654,0,0,0,0,0,0,0.0,0,1,18.149796199770982,1,2,0,18,3,0,0,0,1,0,0,0,2,0,1,1,0,-8491.0,0,1,1,0,1,55,0,238,34,1,2,1,1,1,1,2,1,0.1201,7.3666,0.3207,0.508,8.3154,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22000000,16.906553056777135,0,1,0,127,5,2,38,16,0,1990,7,4,3,1,1,0,-3459,0.4798,1.8373,8.2943,3.8218,4.651133333333333,8.2943,14.4332,0,0,1,0,0,0,0.0,0,1,0.0,0,1,0,5,1,0,0,0,1,0,0,0,2,1,1,1,1,-10792.0,0,1,1,0,1,73,0,131,39,1,1,1,1,1,1,2,2,0.2684,0.2888,0.505,1.279,2.3411999999999997,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
25000000,17.034386422832473,0,1,0,145,2,2,141,18,0,1990,9,2,3,0,0,0,-3398,3.0357,7.8779,3.8339,8.6413,6.784366666666666,8.6413,23.3888,0,0,1,0,1,0,0.0,0,1,0.0,0,1,0,10,1,0,0,0,0,1,0,1,3,0,1,1,0,-7510.0,0,1,0,0,1,35,1,203,35,1,1,1,2,1,3,1,1,3.0357,0.5879,0.0,0.3922,4.0158,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18000000,16.705882371415992,0,1,0,103,2,2,67,20,1,1990,11,4,4,1,0,1,-3333,4.7149,12.113,8.6413,5.9092,8.887833333333333,12.113,31.3784,0,0,1,0,0,0,0.0,0,1,0.0,0,1,0,10,2,0,0,1,0,0,1,0,3,1,1,1,1,-9895.0,0,1,0,0,1,35,0,222,29,1,1,1,2,1,2,1,3,3.0334,3.0334,1.3507,0.5148,7.9323,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20000000,16.811242881518265,0,1,0,105,3,2,69,30,0,1990,12,4,4,1,0,1,-3312,2.9625,7.3579,10.461,3.0922,6.970366666666666,10.461,23.873599999999996,0,0,1,0,0,0,19.8349523782295,1,0,0.0,0,1,0,19,2,0,0,0,1,0,0,0,1,0,1,0,0,-11243.0,0,1,0,0,1,52,0,98,20,0,1,1,1,1,3,2,1,2.9625,2.9625,1.6667,1.0918,8.683499999999999,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48000000,17.6867115897055,0,1,0,143,3,1,39,13,0,1991,6,4,2,1,1,0,-3123,1.1151,7.3666,12.4825,2.9944,7.6145,12.4825,23.958599999999997,0,0,0,0,0,0,0.0,0,1,19.337929624655292,2,1,0,29,5,0,0,0,1,0,0,0,1,0,1,0,0,-8425.0,0,1,0,0,1,100,1,395,31,1,1,1,2,1,3,4,3,0.3065,7.3666,0.5572,0.2136,8.4439,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102000000,18.440483381052466,0,0,1,137,3,4,68,27,1,1991,7,2,3,0,1,0,-3104,7.7821,3.8743,9.6553,3.3305,5.620033333333333,9.6553,24.642200000000003,0,0,0,0,0,0,18.176967083653235,1,0,18.29647012054088,2,1,1,26,4,1,0,0,0,1,0,1,4,2,1,1,1,-8728.0,0,1,3,1,1,22,1,241,48,1,2,1,2,1,4,2,2,7.7821,7.7821,0.3844,1.279,17.2276,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
25000000,17.034386422832473,0,1,0,84,4,3,50,21,1,1991,10,1,4,0,0,0,-2993,0.5726,0.476,14.5071,0.7472,5.243433333333333,14.5071,16.3029,0,0,1,1,0,0,0.0,0,1,0.0,0,1,0,20,4,0,1,0,0,0,1,0,5,0,1,1,0,-7490.0,0,1,0,0,1,40,1,276,23,1,1,1,2,1,13,2,2,1.8007,0.7726,0.2687,0.0,2.8419999999999996,0,17,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000000,16.705882371415992,0,1,0,120,3,2,77,18,1,1992,11,6,4,1,0,1,-2603,4.7149,12.113,8.6413,5.9092,8.887833333333333,12.113,31.3784,0,0,1,0,0,0,19.982365773654585,1,0,19.982365773654585,1,3,0,30,7,1,0,1,0,0,1,0,1,0,1,0,0,-7913.0,0,1,0,0,1,55,0,315,24,1,1,1,2,1,2,1,3,3.0334,3.0334,1.3507,0.5148,7.9323,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
25000000,17.034386422832473,0,1,0,129,3,3,80,8,0,1992,11,2,4,0,0,1,-2593,0.4833,7.3666,0.9282,0.7942,3.029666666666667,7.3666,9.5723,0,0,1,0,1,0,0.0,0,1,19.50921263234198,3,3,0,13,2,0,0,0,0,1,0,1,1,1,1,0,1,-8169.0,0,1,0,0,1,79,0,331,36,1,1,1,1,1,1,3,0,0.7762,7.3666,0.9695,0.369,9.4813,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28000000,17.147715103853763,0,1,0,92,5,1,24,21,1,1992,11,2,4,0,0,1,-2593,0.468,1.3345,4.1577,0.5345,2.0089,4.1577,6.4947,0,0,1,1,0,0,0.0,0,1,0.0,0,3,0,7,1,0,1,0,0,0,1,0,6,0,1,1,0,-9386.0,0,1,0,0,1,88,1,230,41,1,1,1,1,1,22,2,0,1.5636,0.5008,0.2687,0.0,2.3331,0,24,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000000,16.300417291085605,1,0,0,86,5,2,67,23,0,1992,12,4,4,1,0,1,-2577,0.6348,8.2202,0.4243,0.6491,3.097866666666667,8.2202,9.928400000000002,0,0,1,1,0,0,0.0,0,1,0.0,0,1,0,26,4,0,1,0,0,0,1,0,2,0,1,1,0,-7244.0,0,1,0,0,0,0,0,211,15,0,1,1,1,1,3,2,1,0.7766,0.6348,1.1376,1.5273,4.0763,0,6,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14600000,16.496532155171714,1,0,0,101,4,1,50,16,0,1993,2,3,1,0,0,0,-2515,1.6738,3.3685,4.3439,2.5217,3.4113666666666664,4.3439,11.907899999999998,0,0,1,0,0,0,0.0,0,1,18.74165761654334,2,1,0,13,2,0,0,1,0,0,1,0,1,1,1,0,1,-9111.0,0,1,0,0,1,59,1,235,24,1,1,1,3,1,3,2,1,1.6738,1.6738,0.2453,0.1122,3.7051,0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35000000,17.370858648025116,0,1,0,94,2,1,31,3,1,1993,6,2,2,0,1,0,-2397,1.4466,2.8673,1.8381,0.9685,1.8913,2.8673,7.1205,0,0,0,0,0,0,0.0,0,1,0.0,0,2,0,17,3,0,0,1,0,0,1,0,1,1,1,0,1,-5956.0,0,1,0,0,1,76,0,233,12,0,1,1,1,1,2,2,1,3.0334,3.0334,0.5189,0.3102,6.8959,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63000000,17.958645300228824,0,1,0,127,2,2,22,11,1,1993,6,4,2,1,1,0,-2395,6.7303,4.5309,4.3916,5.6416,4.8547,5.6416,21.2944,0,0,1,0,0,1,20.094059274440607,4,0,0.0,0,2,0,13,2,0,0,0,1,0,0,0,5,0,1,1,0,-7090.0,0,1,0,0,1,44,1,348,46,1,1,1,2,1,3,2,0,0.9662,0.8006,1.3507,0.3489,3.4663999999999997,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,17.034386422832473,0,1,0,125,3,2,47,12,0,1993,11,2,4,0,0,1,-2229,4.7149,4.1577,4.7907,1.3881,3.4454999999999996,4.7907,15.0514,0,0,1,0,0,0,19.85060857608603,2,0,0.0,0,1,0,14,2,0,0,0,1,0,0,0,2,0,1,1,0,-9329.0,0,1,0,0,1,95,0,358,63,1,1,1,1,1,3,4,1,0.3388,4.1577,0.6918,3.0247,8.213000000000001,0,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13000000,16.380459992348886,1,0,0,93,2,1,15,10,0,1994,2,4,1,1,0,0,-2150,0.3275,0.8866,2.0686,1.0137,1.3229666666666666,2.0686,4.2964,0,0,1,1,0,0,0.0,0,1,0.0,0,1,0,11,2,0,0,1,0,0,1,0,1,0,1,0,0,-6972.0,0,1,0,0,1,70,0,386,7,0,1,1,1,1,2,0,0,0.3011,0.0,1.8167,0.4077,2.5255,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,17.622173069956816,0,1,0,89,4,2,27,24,1,1994,6,2,2,0,1,0,-2026,0.532,3.2727,1.3761,1.6186,2.0891333333333333,3.2727,6.7993999999999994,0,0,1,1,0,0,0.0,0,1,0.0,0,2,0,13,3,0,1,0,0,0,1,0,5,2,1,1,1,-6347.0,0,1,0,0,1,73,1,316,58,1,1,1,1,1,22,1,2,2.8696,0.4604,2.7125,0.0,6.0425,0,25,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55000000,17.822843761378564,0,1,0,142,3,3,175,30,0,1994,6,3,2,0,1,0,-2018,1.9714,15.4083,3.7096,2.2622,7.1267,15.4083,23.3515,0,0,1,0,0,0,19.758597983464,1,0,0.0,0,2,0,12,2,0,0,0,0,0,0,0,3,1,1,1,1,-6543.0,0,1,0,0,1,86,1,238,43,1,1,1,1,1,2,3,0,0.833,0.6993,0.9695,1.1459,3.6477000000000004,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23000000,16.951004817371683,0,1,0,101,4,2,44,16,1,1994,7,4,3,1,1,0,-1982,0.7241,9.3467,1.3152,8.3905,6.3508,9.3467,19.7765,0,0,1,0,1,0,0.0,0,1,0.0,0,1,0,8,2,0,0,0,1,0,0,0,3,0,1,1,0,-5970.0,0,1,0,0,1,18,0,194,40,1,1,1,2,1,3,1,4,0.3855,0.2211,0.2849,0.5046,1.3961000000000001,0,8,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8000000,15.894952224644102,1,0,0,154,3,3,52,11,0,1994,9,5,3,1,0,0,-1939,4.5077,4.963,11.5104,7.2046,7.892666666666667,11.5104,28.1857,0,0,0,0,0,0,0.0,0,1,0.0,0,2,0,12,2,0,0,0,0,1,0,1,2,0,1,1,0,-7186.0,0,1,0,0,1,53,1,239,42,1,1,1,3,1,3,1,3,4.5077,2.1937,0.0,0.4135,7.1149,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000000,17.034386422832473,0,1,0,142,2,1,60,17,0,1994,9,4,3,1,0,0,-1926,3.0132,3.8029,12.4825,2.0381,6.107833333333333,12.4825,21.3367,0,0,0,0,0,0,0.0,0,1,0.0,0,2,0,24,3,0,0,0,0,1,0,1,2,0,1,1,0,-7228.0,0,1,0,0,1,50,0,392,49,1,1,1,1,1,2,1,2,3.0132,0.0579,0.328,0.5908,3.9898999999999996,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22000000,16.906553056777135,0,1,0,97,4,3,59,10,1,1994,11,4,4,1,0,1,-1877,1.8815,4.59,4.7605,3.3082,4.219566666666666,4.7605,14.540199999999999,0,0,1,1,0,0,0.0,0,1,0.0,0,1,0,16,3,0,0,1,0,0,1,0,2,0,1,1,0,-8426.0,0,1,0,0,1,38,1,249,14,0,1,1,1,1,2,3,3,1.1791,1.1221,0.1217,0.2248,2.6477000000000004,0,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500000,14.220976332738882,1,0,0,104,2,4,26,15,0,1995,5,0,2,0,1,0,-1706,0.3991,1.4946,3.0753,0.3593,1.6430666666666667,3.0753,5.3283,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,10,1,0,0,1,0,0,1,0,1,0,1,0,0,-5057.0,0,1,0,0,1,62,1,325,3,0,3,1,1,1,3,1,0,0.8339,0.0725,0.1762,0.2064,1.289,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
33000000,17.312018149733785,0,1,0,127,3,3,59,26,0,1995,9,4,3,1,0,0,-1562,2.9692,12.4825,8.5698,4.0466,8.3663,12.4825,28.0681,0,0,1,0,1,0,0.0,0,1,0.0,0,1,0,5,1,0,0,0,0,1,0,1,2,0,1,1,0,-6864.0,0,1,0,0,1,49,1,389,50,1,1,1,1,1,1,2,3,0.9345,0.1758,0.6918,0.6486,2.4507,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30000000,17.216707972959764,0,1,0,81,4,1,37,21,1,1995,11,2,4,0,0,1,-1501,1.4173,15.4083,4.59,1.7527,7.250333333333334,15.4083,23.168300000000002,0,0,1,1,0,0,0.0,0,1,20.333754365617857,1,1,0,9,2,0,1,0,0,0,1,0,1,0,1,0,0,-8752.0,0,1,3,1,1,56,1,303,30,1,1,1,1,1,10,2,2,1.8053,0.3097,0.5072,0.0,2.6222,0,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,17.249497794707484,0,1,0,100,3,2,68,9,0,1996,2,4,1,1,0,0,-1415,0.6348,6.8164,1.7439,1.9038,3.4880333333333335,6.8164,11.0989,0,0,1,1,0,0,17.122397296785223,1,0,0.0,0,1,0,22,3,0,1,0,0,0,1,0,1,0,1,0,0,-9838.0,0,1,0,0,1,27,0,397,13,0,1,1,1,1,5,2,0,0.6337,2.102,2.7125,1.5273,6.9755,0,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000000,18.33729914588288,0,1,0,113,3,3,47,17,1,1996,5,4,2,1,1,0,-1331,1.6724,3.7154,2.2454,2.2013,2.7206999999999995,3.7154,9.8345,0,0,1,0,1,1,0.0,0,1,0.0,0,2,0,7,1,0,0,0,1,0,0,0,5,0,1,1,0,-8268.0,0,1,0,0,1,24,1,350,42,1,1,1,1,1,3,3,4,1.6625,0.8006,0.3156,0.5036,3.2822999999999998,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80000000,18.197537205138154,0,1,0,111,3,2,54,25,1,1996,5,2,2,0,1,0,-1319,1.2432,13.0086,3.3082,2.1664,6.161066666666667,13.0086,19.726399999999998,0,0,1,0,0,0,18.08025720621254,2,0,0.0,0,2,0,19,2,0,0,0,1,0,0,0,1,0,1,0,0,-10498.0,0,1,3,1,1,22,0,315,48,1,1,1,3,1,5,2,1,1.2092,13.0086,1.6667,2.1328,18.017300000000002,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75000000,18.132998684833918,0,1,0,145,3,2,118,23,1,1996,6,1,2,0,1,0,-1285,1.4844,6.766,3.6927,5.6416,5.366766666666667,6.766,17.584699999999998,0,0,1,0,0,0,0.0,0,1,0.0,0,1,0,16,2,0,0,0,1,0,0,0,2,1,1,1,1,-7275.0,0,1,0,0,1,78,0,407,26,1,1,1,1,1,2,1,3,1.4844,0.6777,0.2609,0.1307,2.5536999999999996,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60000000,17.909855136853043,0,1,0,89,3,3,85,13,1,1996,11,3,4,0,0,1,-1136,0.5014,3.8743,1.9919,9.9487,5.271633333333334,9.9487,16.316300000000002,0,0,1,0,0,0,0.0,0,1,19.26316526880379,3,1,0,18,4,0,0,1,0,0,1,0,1,0,1,0,0,-9514.0,0,1,0,0,1,32,0,462,12,0,1,1,1,1,1,3,1,0.222,4.7149,0.2606,0.2557,5.453200000000001,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73000000,18.105970012811294,0,1,0,129,3,2,77,20,1,1997,5,4,2,1,1,0,-953,6.7303,5.6416,5.6915,1.5265,4.286533333333334,5.6915,19.5899,0,0,1,0,0,1,20.22967686784952,5,0,0.0,0,1,0,29,5,0,0,0,1,0,0,0,1,0,1,0,0,-5576.0,0,1,0,0,1,23,0,373,43,1,1,1,1,1,2,2,1,0.9662,0.5063,1.3507,0.512,3.3352,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
90000000,18.31532023940565,0,1,0,98,4,3,65,16,1,1997,7,2,3,0,1,0,-913,0.3433,2.9465,6.766,1.2522,3.6549,6.766,11.308,0,0,1,0,0,1,0.0,0,1,0.0,0,1,0,12,3,0,0,0,1,0,0,0,1,1,1,0,1,-6019.0,0,1,0,0,1,51,1,388,59,1,1,1,2,1,2,2,1,1.2559,1.3801,1.6667,0.6522,4.954899999999999,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
35000000,17.370858648025116,0,1,0,138,4,4,95,21,0,1997,9,4,3,1,0,0,-834,0.716,2.349,4.6432,2.636,3.2094,4.6432,10.3442,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,17,2,0,0,0,0,1,0,1,2,0,1,1,0,-6137.0,0,1,0,0,1,78,0,185,45,1,1,1,1,1,3,3,2,0.7535,0.716,0.5189,0.3566,2.3449999999999998,0,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
200000000,19.11382792951231,0,0,1,194,2,3,116,28,0,1997,11,1,4,0,0,1,-774,7.7821,9.2647,10.0949,4.1346,7.8313999999999995,10.0949,31.2763,0,0,1,0,0,0,19.51657467790655,2,0,0.0,0,1,1,7,1,0,0,0,1,0,0,0,4,3,1,1,1,-6428.0,0,1,3,1,1,41,1,360,75,1,1,1,6,1,1,2,1,7.7821,7.7821,1.0246,0.4311,17.0199,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32000000,17.281246492014,0,1,0,102,2,2,35,17,1,1997,12,4,4,1,0,1,-750,0.9094,9.4805,1.5674,3.2053,4.751066666666666,9.4805,15.162599999999998,0,0,1,0,0,0,0.0,0,1,0.0,0,1,0,12,3,1,0,1,0,0,1,0,1,0,1,0,0,-6585.0,0,1,1,0,1,31,0,253,17,0,1,1,2,1,2,2,1,3.0334,3.0334,0.2408,0.5148,6.8224,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
140000000,18.757152987716434,0,0,1,151,4,3,95,24,0,1998,7,2,3,0,1,0,-549,5.4472,5.7808,8.9567,19.6933,11.476933333333335,19.6933,39.878,0,0,0,0,0,0,0.0,0,1,18.762623397663386,1,2,1,10,1,0,0,0,1,0,0,0,3,0,1,1,0,-3016.0,0,1,0,0,1,33,0,433,22,1,1,1,2,1,6,3,3,3.7331,5.4472,0.2742,0.5964,10.050899999999999,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
70000000,18.064005814299346,0,1,0,169,3,4,93,22,0,1998,7,4,3,1,1,0,-526,6.7303,15.4083,1.3169,2.8144,6.5132,15.4083,26.2699,0,0,1,0,0,1,20.231915223907656,6,0,20.105732203949664,2,2,1,19,3,0,0,0,0,1,0,1,3,1,1,1,1,-5135.0,0,1,2,1,1,21,0,249,52,1,1,1,4,1,2,4,0,0.5088,6.7303,1.3507,0.512,9.1018,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25000000,17.034386422832473,0,1,0,108,1,1,55,13,0,1999,2,4,1,1,0,0,-316,1.4347,8.0847,2.294,1.1251,3.8346,8.0847,12.9385,0,0,1,0,0,1,0.0,0,1,0.0,0,1,0,11,2,0,0,1,0,0,1,0,1,0,1,0,0,-3976.0,0,1,1,0,1,56,0,144,12,0,1,1,1,1,2,2,2,0.3461,0.3848,0.4764,0.1447,1.352,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
63000000,17.958645300228824,0,1,0,136,2,4,37,24,1,1999,3,2,1,0,0,0,-276,1.4075,10.2579,3.7458,4.3589,6.120866666666667,10.2579,19.7701,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,10,2,0,0,0,0,1,0,1,3,2,1,1,1,-7394.0,0,1,1,0,1,25,1,181,67,1,1,1,1,1,2,1,6,1.4075,0.8759,0.2115,0.4077,2.9026,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000000,18.197537205138154,0,1,0,124,3,1,25,28,1,1999,4,4,2,1,0,0,-260,1.2565,5.6066,4.4426,3.0205,4.356566666666667,5.6066,14.3262,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,9,2,0,0,0,1,0,0,0,2,0,1,1,0,-4385.0,0,1,0,0,1,72,1,370,44,1,1,1,2,1,6,2,1,1.2565,0.5121,0.5189,0.2917,2.5792,0,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000000,18.560442695023177,0,0,1,136,3,1,118,10,1,1999,5,2,2,0,1,0,-227,1.974,7.6568,5.1646,7.1544,6.6586,7.6568,21.9498,0,0,1,1,0,0,20.468887014201155,1,0,0.0,0,1,1,41,8,1,0,1,0,0,1,0,1,0,1,0,0,-9132.0,0,1,3,1,1,27,1,171,31,1,1,1,1,1,1,1,1,1.974,0.5991,1.3507,0.2736,4.1974,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130000000,18.683045016112164,0,0,1,88,4,3,84,13,1,1999,6,3,2,0,1,0,-198,0.3626,2.5547,4.2111,3.7157,3.4938333333333333,4.2111,10.844100000000001,0,0,1,1,0,0,0.0,0,1,0.0,0,1,1,6,1,0,1,0,0,0,1,0,6,0,1,1,0,-6112.0,0,1,0,0,1,43,0,287,20,0,1,1,1,1,26,1,0,1.0819,0.3097,0.3156,0.0,1.7071999999999998,0,27,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000000,16.993564429978885,0,1,0,88,3,2,65,4,0,1999,7,2,3,0,1,0,-171,0.3862,0.4243,0.6491,0.5194,0.5309333333333334,0.6491,1.979,0,0,1,0,0,0,0.0,0,1,0.0,0,2,0,18,3,0,1,0,0,0,1,0,1,0,1,0,0,-3388.0,0,1,0,0,1,37,0,259,13,0,1,1,1,1,4,1,1,0.5897,0.6348,0.0608,0.1792,1.4645,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65000000,17.989897843244528,0,1,0,159,3,4,78,37,0,1999,7,4,3,1,1,0,-169,2.3197,13.0086,7.1677,0.8575,7.011266666666667,13.0086,23.3535,0,0,1,0,1,0,17.88201496281164,2,0,19.941716622700074,1,2,0,14,3,0,0,0,0,1,0,1,3,0,1,1,0,-3734.0,0,1,0,0,1,24,1,275,41,1,2,1,1,1,3,2,1,2.3197,2.3197,0.1163,0.525,5.2807,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
